"","section.id","country","city","valid","protest","tt","rr","cc","kk","vm","po","valid.net","tt.perc","rr.perc","cc.perc","kk.perc","vm.perc","po.perc","top6.ballots","top6.perc","tt.rank","rr.rank","cc.rank","kk.rank","vm.rank","po.rank","tt","rr","cc","kk","vm","po"
"239",325400189,"US","Chicago",143,2,50,25,35,11,8,0,141,0.354609929078014,0.177304964539007,0.24822695035461,0.0780141843971631,0.0567375886524823,0,129,0.902097902097902,1,3,2,4,5,6,1,3,2,4,5,6
"240",325400198,"US","Irvine",155,4,50,44,30,13,2,1,151,0.33112582781457,0.291390728476821,0.198675496688742,0.0860927152317881,0.0132450331125828,0.00662251655629139,140,0.903225806451613,1,2,3,4,5,6,1,2,3,4,5,6
"241",325500221,"Singapore","Sinapore",79,2,45,13,10,2,0,0,77,0.584415584415584,0.168831168831169,0.12987012987013,0.025974025974026,0,0,70,0.886075949367089,1,2,3,4,5,5,1,2,3,4,5,5
"242",325600222,"Slovakia","Bratislava",211,17,56,42,32,27,12,0,194,0.288659793814433,0.216494845360825,0.164948453608247,0.139175257731959,0.0618556701030928,0,169,0.800947867298578,1,2,3,4,5,6,1,2,3,4,5,6
"243",325700223,"Slovenia","Ljubljana",133,8,18,21,31,22,20,0,125,0.144,0.168,0.248,0.176,0.16,0,112,0.842105263157895,5,3,1,2,4,6,5,3,1,2,4,6
"244",325800224,"Serbia","Beograd",121,8,20,27,24,21,3,1,113,0.176991150442478,0.238938053097345,0.212389380530973,0.185840707964602,0.0265486725663717,0.00884955752212389,96,0.793388429752066,4,1,2,3,5,6,4,1,2,3,5,6
"245",325800226,"Serbia","Bosilegrad",212,5,16,8,83,61,9,0,207,0.0772946859903382,0.0386473429951691,0.400966183574879,0.294685990338164,0.0434782608695652,0,177,0.834905660377358,3,5,1,2,4,6,3,5,1,2,4,6
"246",325800227,"Serbia","Dimtrovgrad",230,11,20,37,78,56,3,2,219,0.091324200913242,0.168949771689498,0.356164383561644,0.255707762557078,0.0136986301369863,0.0091324200913242,196,0.852173913043478,4,3,1,2,5,6,4,3,1,2,5,6
"247",325800225,"Serbia","Nish",53,3,7,8,19,9,2,0,50,0.14,0.16,0.38,0.18,0.04,0,45,0.849056603773585,4,3,1,2,5,6,4,3,1,2,5,6
"248",325900228,"Tunisia","Tunis",47,2,7,10,11,7,2,0,45,0.155555555555556,0.222222222222222,0.244444444444444,0.155555555555556,0.0444444444444444,0,37,0.787234042553192,3,2,1,3,5,6,3,2,1,3,5,6
"249",326000229,"Turkey","Ankara",215,7,6,24,110,5,3,38,208,0.0288461538461538,0.115384615384615,0.528846153846154,0.0240384615384615,0.0144230769230769,0.182692307692308,186,0.865116279069767,4,3,1,5,6,2,4,3,1,5,6,2
"250",326000233,"Turkey","Ankara",558,12,6,12,401,1,7,113,546,0.010989010989011,0.021978021978022,0.734432234432234,0.00183150183150183,0.0128205128205128,0.206959706959707,540,0.967741935483871,5,3,1,6,4,2,5,3,1,6,4,2
"251",326000232,"Turkey","Bursa",818,6,17,14,475,1,7,264,812,0.020935960591133,0.0172413793103448,0.584975369458128,0.00123152709359606,0.00862068965517241,0.32512315270936,778,0.951100244498778,3,4,1,6,5,2,3,4,1,6,5,2
"252",326000248,"Turkey","Bursa",1077,7,0,5,442,0,1,597,1070,0,0.00467289719626168,0.413084112149533,0,0.000934579439252336,0.557943925233645,1045,0.970287836583101,5,3,2,5,4,1,5,3,2,5,4,1
"253",326000249,"Turkey","Bursa",830,3,13,7,265,3,10,506,827,0.0157194679564692,0.00846432889963724,0.32043530834341,0.00362756952841596,0.0120918984280532,0.611850060459492,804,0.968674698795181,3,5,2,6,4,1,3,5,2,6,4,1
"254",326000250,"Turkey","Bursa",964,4,5,3,750,1,1,175,960,0.00520833333333333,0.003125,0.78125,0.00104166666666667,0.00104166666666667,0.182291666666667,935,0.969917012448133,3,4,1,5,5,2,3,4,1,5,5,2
"255",326000251,"Turkey","Bursa",880,5,2,14,335,1,11,486,875,0.00228571428571429,0.016,0.382857142857143,0.00114285714285714,0.0125714285714286,0.555428571428571,849,0.964772727272727,5,3,2,6,4,1,5,3,2,6,4,1
"256",326000252,"Turkey","Bursa",737,1,1,1,408,1,3,296,736,0.00135869565217391,0.00135869565217391,0.554347826086957,0.00135869565217391,0.00407608695652174,0.402173913043478,710,0.963364993215739,4,4,1,4,3,2,4,4,1,4,3,2
"257",326000253,"Turkey","Bursa",322,1,1,5,154,0,4,143,321,0.00311526479750779,0.0155763239875389,0.479750778816199,0,0.0124610591900312,0.445482866043614,307,0.953416149068323,5,3,1,6,4,2,5,3,1,6,4,2
"258",326000254,"Turkey","Bursa",832,3,1,6,427,1,3,355,829,0.00120627261761158,0.00723763570566948,0.515078407720145,0.00120627261761158,0.00361881785283474,0.428226779252111,793,0.953125,5,3,1,5,4,2,5,3,1,5,4,2
"259",326000256,"Turkey","Buyukkaristiran",475,1,2,0,383,0,1,79,474,0.00421940928270042,0,0.808016877637131,0,0.00210970464135021,0.166666666666667,465,0.978947368421053,3,5,1,5,4,2,3,5,1,5,4,2
"260",326000257,"Turkey","Ergene",959,11,3,7,252,1,16,635,948,0.00316455696202532,0.00738396624472574,0.265822784810127,0.00105485232067511,0.0168776371308017,0.669831223628692,914,0.953076120959333,5,4,2,6,3,1,5,4,2,6,3,1
"261",326000258,"Turkey","Izmir",615,5,1,3,119,2,6,458,610,0.00163934426229508,0.00491803278688525,0.195081967213115,0.00327868852459016,0.00983606557377049,0.750819672131148,589,0.957723577235772,6,4,2,5,3,1,6,4,2,5,3,1
"262",326000234,"Turkey","Izmir",1173,5,11,7,798,4,2,337,1168,0.00941780821917808,0.00599315068493151,0.683219178082192,0.00342465753424658,0.00171232876712329,0.288527397260274,1159,0.988064791133845,3,4,1,5,6,2,3,4,1,5,6,2
"263",326000235,"Turkey","Izmir",1150,7,5,8,508,0,0,592,1143,0.00437445319335083,0.00699912510936133,0.444444444444444,0,0,0.517935258092738,1113,0.967826086956522,4,3,2,5,5,1,4,3,2,5,5,1
"264",326000236,"Turkey","Izmir",848,4,7,3,494,2,4,302,844,0.00829383886255924,0.00355450236966825,0.585308056872038,0.0023696682464455,0.004739336492891,0.35781990521327,812,0.957547169811321,3,5,1,6,4,2,3,5,1,6,4,2
"265",326000237,"Turkey","Izmir",881,2,10,3,547,1,7,292,879,0.0113765642775882,0.00341296928327645,0.622298065984073,0.00113765642775882,0.00796359499431172,0.332195676905574,860,0.976163450624291,3,5,1,6,4,2,3,5,1,6,4,2
"266",326000238,"Turkey","Izmir",891,4,5,5,663,2,1,184,887,0.0056369785794814,0.0056369785794814,0.747463359639233,0.00225479143179256,0.00112739571589628,0.207440811724915,860,0.965207631874299,3,3,1,5,6,2,3,3,1,5,6,2
"267",326000239,"Turkey","Izmir",919,13,6,15,649,0,4,196,906,0.00662251655629139,0.0165562913907285,0.716335540838852,0,0.00441501103752759,0.216335540838852,870,0.946681175190424,4,3,1,6,5,2,4,3,1,6,5,2
"268",326000230,"Turkey","Istanbul",289,14,9,26,109,4,17,94,275,0.0327272727272727,0.0945454545454545,0.396363636363636,0.0145454545454545,0.0618181818181818,0.341818181818182,259,0.896193771626298,5,3,1,6,4,2,5,3,1,6,4,2
"269",326000240,"Turkey","Istanbul",923,14,8,19,257,1,12,578,909,0.0088008800880088,0.0209020902090209,0.282728272827283,0.0011001100110011,0.0132013201320132,0.635863586358636,875,0.947995666305525,5,3,2,6,4,1,5,3,2,6,4,1
"270",326000241,"Turkey","Istanbul",1101,21,5,41,212,1,41,737,1080,0.00462962962962963,0.037962962962963,0.196296296296296,0.000925925925925926,0.037962962962963,0.682407407407407,1037,0.941871026339691,5,3,2,6,3,1,5,3,2,6,3,1
"271",326000242,"Turkey","Istanbul",863,4,0,10,139,1,12,676,859,0,0.0116414435389988,0.161816065192084,0.00116414435389988,0.0139697322467986,0.786961583236321,838,0.971031286210892,6,4,2,5,3,1,6,4,2,5,3,1
"272",326000243,"Turkey","Istanbul",640,6,2,15,231,3,21,335,634,0.00315457413249211,0.0236593059936909,0.364353312302839,0.00473186119873817,0.0331230283911672,0.528391167192429,607,0.9484375,6,4,2,5,3,1,6,4,2,5,3,1
"273",326000244,"Turkey","Istanbul",304,3,1,3,100,3,3,174,301,0.00332225913621262,0.00996677740863787,0.332225913621262,0.00996677740863787,0.00996677740863787,0.578073089700997,284,0.934210526315789,6,3,2,3,3,1,6,3,2,3,3,1
"274",326000245,"Turkey","Istanbul",555,1,12,10,108,5,11,393,554,0.0216606498194946,0.0180505415162455,0.194945848375451,0.00902527075812274,0.01985559566787,0.709386281588448,539,0.971171171171171,3,5,2,6,4,1,3,5,2,6,4,1
"275",326000259,"Turkey","Capakli",1325,7,2,4,113,2,11,1175,1318,0.00151745068285281,0.00303490136570561,0.0857359635811836,0.00151745068285281,0.00834597875569044,0.891502276176024,1307,0.986415094339623,5,4,2,5,3,1,5,4,2,5,3,1
"276",326000246,"Turkey","Kocaeli",730,3,5,6,435,2,5,261,727,0.00687757909215956,0.00825309491059147,0.598349381017882,0.00275103163686382,0.00687757909215956,0.359009628610729,714,0.978082191780822,4,3,1,6,4,2,4,3,1,6,4,2
"277",326000247,"Turkey","Kocaeli",1202,10,5,13,847,1,2,293,1192,0.00419463087248322,0.0109060402684564,0.710570469798658,0.000838926174496644,0.00167785234899329,0.245805369127517,1161,0.965890183028286,4,3,1,6,5,2,4,3,1,6,5,2
"278",326000260,"Turkey","Luleburgas",692,2,9,3,496,1,9,143,690,0.0130434782608696,0.00434782608695652,0.718840579710145,0.00144927536231884,0.0130434782608696,0.207246376811594,661,0.955202312138728,3,5,1,6,3,2,3,5,1,6,3,2
"279",326000231,"Turkey","Ederne",593,8,4,15,298,5,19,193,585,0.00683760683760684,0.0256410256410256,0.509401709401709,0.00854700854700855,0.0324786324786325,0.32991452991453,534,0.900505902192243,6,4,1,5,3,2,6,4,1,5,3,2
"280",326000261,"Turkey","Tekirda",738,3,16,3,215,1,12,437,735,0.0217687074829932,0.00408163265306122,0.292517006802721,0.00136054421768707,0.0163265306122449,0.594557823129252,684,0.926829268292683,3,5,2,6,4,1,3,5,2,6,4,1
"281",326000262,"Turkey","Corlu",2024,11,12,8,264,1,25,1644,2013,0.00596125186289121,0.00397416790859414,0.131147540983607,0.000496770988574267,0.0124192747143567,0.816691505216095,1954,0.965415019762846,4,5,2,6,3,1,4,5,2,6,3,1
"282",326000263,"Turkey","Corlu",1474,16,9,18,149,6,29,1179,1458,0.00617283950617284,0.0123456790123457,0.102194787379973,0.00411522633744856,0.0198902606310014,0.808641975308642,1390,0.943012211668928,5,4,2,6,3,1,5,4,2,6,3,1
"283",326000255,"Turkey","Yalova",1031,6,0,1,372,1,2,633,1025,0,0.000975609756097561,0.362926829268293,0.000975609756097561,0.00195121951219512,0.617560975609756,1009,0.978661493695441,6,4,2,4,3,1,6,4,2,4,3,1
"284",326300267,"Uzbekistan","Tashkent",15,4,1,2,5,1,0,0,11,0.0909090909090909,0.181818181818182,0.454545454545455,0.0909090909090909,0,0,9,0.6,3,2,1,3,5,5,3,2,1,3,5,5
"285",326200265,"Urkaine","Kiev",86,1,21,27,18,3,5,0,85,0.247058823529412,0.317647058823529,0.211764705882353,0.0352941176470588,0.0588235294117647,0,74,0.86046511627907,2,1,3,5,4,6,2,1,3,5,4,6
"286",326200266,"Urkaine","Odessa",56,1,8,17,14,7,6,0,55,0.145454545454545,0.309090909090909,0.254545454545455,0.127272727272727,0.109090909090909,0,52,0.928571428571429,3,1,2,4,5,6,3,1,2,4,5,6
"287",326100264,"Hungary","Budapest",187,8,54,33,25,34,7,1,179,0.301675977653631,0.184357541899441,0.139664804469274,0.189944134078212,0.0391061452513966,0.00558659217877095,154,0.823529411764706,1,3,4,2,5,6,1,3,4,2,5,6
"288",326600287,"Finland","Tampere",90,11,23,13,11,16,8,1,79,0.291139240506329,0.164556962025316,0.139240506329114,0.20253164556962,0.10126582278481,0.0126582278481013,72,0.8,1,3,4,2,5,6,1,3,4,2,5,6
"289",326600286,"Finland","Helsinki",218,14,32,40,46,51,15,3,204,0.156862745098039,0.196078431372549,0.225490196078431,0.25,0.0735294117647059,0.0147058823529412,187,0.857798165137615,4,3,2,1,5,6,4,3,2,1,5,6
"290",326400268,"Germany","Berlin",763,43,236,160,104,85,45,5,720,0.327777777777778,0.222222222222222,0.144444444444444,0.118055555555556,0.0625,0.00694444444444444,635,0.832241153342071,1,2,3,4,5,6,1,2,3,4,5,6
"291",326400305,"Germany","Berlin",815,61,246,149,112,104,48,10,754,0.326259946949602,0.197612732095491,0.148541114058355,0.137931034482759,0.0636604774535809,0.013262599469496,669,0.820858895705522,1,2,3,4,5,6,1,2,3,4,5,6
"292",326400272,"Germany","Darmstadt",514,35,142,87,59,67,50,7,479,0.296450939457203,0.181628392484342,0.123173277661795,0.139874739039666,0.104384133611691,0.0146137787056367,412,0.801556420233463,1,2,4,3,5,6,1,2,4,3,5,6
"293",326400273,"Germany","Magdeburg",245,15,62,42,41,29,22,1,230,0.269565217391304,0.182608695652174,0.178260869565217,0.126086956521739,0.0956521739130435,0.00434782608695652,197,0.804081632653061,1,2,3,4,5,6,1,2,3,4,5,6
"294",326400275,"Germany","Munster",681,43,184,127,89,82,55,8,638,0.288401253918495,0.199059561128527,0.139498432601881,0.128526645768025,0.0862068965517241,0.0125391849529781,545,0.800293685756241,1,2,3,4,5,6,1,2,3,4,5,6
"295",326400269,"Germany","Munich",643,29,220,137,95,61,40,1,614,0.358306188925081,0.223127035830619,0.154723127035831,0.0993485342019544,0.0651465798045603,0.00162866449511401,554,0.861586314152411,1,2,3,4,5,6,1,2,3,4,5,6
"296",326400306,"Germany","Munich",823,44,215,162,128,116,54,4,779,0.27599486521181,0.20795892169448,0.164313222079589,0.148908857509628,0.0693196405648267,0.00513478818998716,679,0.825030376670717,1,2,3,4,5,6,1,2,3,4,5,6
"297",326400307,"Germany","Munich",622,44,165,101,97,94,48,5,578,0.285467128027682,0.174740484429066,0.167820069204152,0.162629757785467,0.0830449826989619,0.00865051903114187,510,0.819935691318328,1,2,3,4,5,6,1,2,3,4,5,6
"298",326400270,"Germany","Frankfurt am Mein",719,42,200,156,89,86,53,6,677,0.295420974889217,0.230428360413589,0.131462333825702,0.127031019202363,0.0782865583456425,0.00886262924667651,590,0.820584144645341,1,2,3,4,5,6,1,2,3,4,5,6
"299",326400308,"Germany","Frankfurt am Mein",643,52,163,140,92,80,48,2,591,0.27580372250423,0.236886632825719,0.155668358714044,0.135363790186125,0.0812182741116751,0.00338409475465313,525,0.816485225505443,1,2,3,4,5,6,1,2,3,4,5,6
"300",326400271,"Germany","Hamburg",682,56,130,129,129,81,52,6,626,0.207667731629393,0.206070287539936,0.206070287539936,0.129392971246006,0.0830670926517572,0.00958466453674121,527,0.772727272727273,1,2,2,4,5,6,1,2,2,4,5,6
"301",326400274,"Germany","Stuttgart",648,43,173,125,106,88,52,6,605,0.285950413223141,0.206611570247934,0.175206611570248,0.145454545454545,0.0859504132231405,0.00991735537190083,550,0.848765432098765,1,2,3,4,5,6,1,2,3,4,5,6
"302",326500281,"France","Bordeaux",149,15,22,29,30,24,9,6,134,0.164179104477612,0.216417910447761,0.223880597014925,0.17910447761194,0.0671641791044776,0.0447761194029851,120,0.805369127516778,4,2,1,3,5,6,4,2,1,3,5,6
"303",326500282,"France","Lilles",96,7,23,21,14,13,2,2,89,0.258426966292135,0.235955056179775,0.157303370786517,0.146067415730337,0.0224719101123595,0.0224719101123595,75,0.78125,1,2,3,4,5,5,1,2,3,4,5,5
"304",326500285,"France","Lyonnes",323,22,49,77,66,36,23,2,301,0.162790697674419,0.255813953488372,0.219269102990033,0.119601328903654,0.0764119601328904,0.00664451827242525,253,0.78328173374613,3,1,2,4,5,6,3,1,2,4,5,6
"305",326500278,"France","Montpelier",140,9,33,35,22,14,10,2,131,0.251908396946565,0.267175572519084,0.16793893129771,0.106870229007634,0.0763358778625954,0.0152671755725191,116,0.828571428571429,2,1,3,4,5,6,2,1,3,4,5,6
"306",326500279,"France","Nantes",98,9,23,15,12,11,18,2,89,0.258426966292135,0.168539325842697,0.134831460674157,0.123595505617978,0.202247191011236,0.0224719101123595,81,0.826530612244898,1,3,4,5,2,6,1,3,4,5,2,6
"307",326500283,"France","Nice",314,21,62,68,71,33,28,0,293,0.21160409556314,0.232081911262799,0.242320819112628,0.112627986348123,0.0955631399317406,0,262,0.834394904458599,3,2,1,4,5,6,3,2,1,4,5,6
"308",326500276,"France","Paris",1210,95,326,250,187,135,65,19,1115,0.29237668161435,0.224215246636771,0.167713004484305,0.121076233183857,0.0582959641255605,0.0170403587443946,982,0.811570247933884,1,2,3,4,5,6,1,2,3,4,5,6
"309",326500280,"France","Saint-Nazaire",209,17,10,40,33,19,63,7,192,0.0520833333333333,0.208333333333333,0.171875,0.0989583333333333,0.328125,0.0364583333333333,172,0.822966507177033,5,2,3,4,1,6,5,2,3,4,1,6
"310",326500277,"France","Strasbourg",392,28,100,83,55,43,20,1,364,0.274725274725275,0.228021978021978,0.151098901098901,0.118131868131868,0.0549450549450549,0.00274725274725275,302,0.770408163265306,1,2,3,4,5,6,1,2,3,4,5,6
"311",326500284,"France","Toulouse",186,16,38,38,36,20,12,2,170,0.223529411764706,0.223529411764706,0.211764705882353,0.117647058823529,0.0705882352941176,0.0117647058823529,146,0.78494623655914,1,1,3,4,5,6,1,1,3,4,5,6
"312",326700288,"Croatia","Zagreb",39,3,13,10,3,2,0,1,36,0.361111111111111,0.277777777777778,0.0833333333333333,0.0555555555555556,0,0.0277777777777778,29,0.743589743589744,1,2,3,4,6,5,1,2,3,4,6,5
"313",326800289,"Montenegro","Podgorica",13,1,3,4,4,1,0,0,12,0.25,0.333333333333333,0.333333333333333,0.0833333333333333,0,0,12,0.923076923076923,3,1,1,4,5,5,3,1,1,4,5,5
"314",326900291,"Czech Republic","Brno",175,15,49,25,24,26,8,0,160,0.30625,0.15625,0.15,0.1625,0.05,0,132,0.754285714285714,1,3,4,2,5,6,1,3,4,2,5,6
"315",326900290,"Czech Republic","Prague",712,44,124,138,131,134,44,2,668,0.18562874251497,0.206586826347305,0.196107784431138,0.20059880239521,0.0658682634730539,0.0029940119760479,573,0.804775280898876,4,1,3,2,5,6,4,1,3,2,5,6
"316",327000296,"Switzerland","Basel",206,15,72,34,40,16,7,1,191,0.37696335078534,0.178010471204188,0.209424083769634,0.0837696335078534,0.0366492146596859,0.00523560209424084,170,0.825242718446602,1,3,2,4,5,6,1,3,2,4,5,6
"317",327000292,"Switzerland","Bern",189,9,51,33,35,20,11,1,180,0.283333333333333,0.183333333333333,0.194444444444444,0.111111111111111,0.0611111111111111,0.00555555555555556,151,0.798941798941799,1,3,2,4,5,6,1,3,2,4,5,6
"318",327000293,"Switzerland","Geneva",322,15,103,64,66,32,10,1,307,0.335504885993485,0.208469055374593,0.214983713355049,0.104234527687296,0.0325732899022801,0.00325732899022801,276,0.857142857142857,1,3,2,4,5,6,1,3,2,4,5,6
"319",327000294,"Switzerland","Lausanne",125,10,49,17,15,19,2,0,115,0.426086956521739,0.147826086956522,0.130434782608696,0.165217391304348,0.0173913043478261,0,102,0.816,1,3,4,2,5,6,1,3,4,2,5,6
"320",327000295,"Switzerland","St Galenne",60,1,13,13,7,10,5,0,59,0.220338983050847,0.220338983050847,0.11864406779661,0.169491525423729,0.0847457627118644,0,48,0.8,1,1,4,3,5,6,1,1,4,3,5,6
"321",327000297,"Switzerland","Zurich",543,38,204,78,55,71,35,2,505,0.403960396039604,0.154455445544554,0.108910891089109,0.140594059405941,0.0693069306930693,0.00396039603960396,445,0.819521178637201,1,2,4,3,5,6,1,2,4,3,5,6
"322",327100299,"Sweden","Goteborgs",108,6,31,9,31,7,5,1,102,0.303921568627451,0.0882352941176471,0.303921568627451,0.0686274509803922,0.0490196078431373,0.00980392156862745,84,0.777777777777778,1,3,1,4,5,6,1,3,1,4,5,6
"323",327100300,"Sweden","Malmo",125,7,24,25,43,10,6,0,118,0.203389830508475,0.211864406779661,0.364406779661017,0.0847457627118644,0.0508474576271186,0,108,0.864,3,2,1,4,5,6,3,2,1,4,5,6
"324",327100298,"Sweden","Stockholm",369,20,103,63,75,45,17,16,349,0.29512893982808,0.180515759312321,0.214899713467049,0.128939828080229,0.0487106017191977,0.0458452722063037,319,0.86449864498645,1,3,2,4,5,6,1,3,2,4,5,6
"325",327200301,"Japan","Tokyo",74,5,35,14,2,4,1,0,69,0.507246376811594,0.202898550724638,0.0289855072463768,0.0579710144927536,0.0144927536231884,0,56,0.756756756756757,1,2,4,3,5,6,1,2,4,3,5,6
